eu_id,date2,exp_year,subrep,cover_cat,cover_type,cover_pct
31503,2018-11-15,y1,NA,other,ephex,0
31503,2018-11-15,y1,NA,other,lamss,0
31503,2018-11-15,y1,NA,soil,soil,0
31503,2018-11-15,y1,NA,other,volunteer,0
31503,2018-11-15,y1,NA,covercrop,clover,0
31503,2018-11-15,y1,NA,covercrop,lolpe,0
31503,2018-11-15,y1,NA,covercrop,radish,0
31503,2018-11-15,y1,NA,other,senss,0
31503,2018-11-15,y1,NA,other,verss,0
31503,2018-11-15,y1,NA,other,capbp,0
31503,2018-11-15,y1,NA,other,paprh,0
31503,2018-11-15,y1,NA,other,cirss,0
31503,2018-11-15,y1,NA,other,gerss,0
31503,2018-11-15,y1,NA,other,matin,0
31503,2018-11-15,y1,NA,other,tarof,0
31503,2018-11-15,y1,NA,other,ephex,0
31503,2018-11-15,y1,NA,other,lamss,0
31503,2018-11-15,y1,NA,soil,soil,0
31503,2018-11-15,y1,NA,other,volunteer,0
31503,2018-11-15,y1,NA,covercrop,clover,0
31503,2018-11-15,y1,NA,covercrop,lolpe,0
31503,2018-11-15,y1,NA,covercrop,radish,0
31503,2018-11-15,y1,NA,other,senss,0
31503,2018-11-15,y1,NA,other,verss,0
31503,2018-11-15,y1,NA,other,capbp,0
31503,2018-11-15,y1,NA,other,paprh,0
31503,2018-11-15,y1,NA,other,cirss,0
31503,2018-11-15,y1,NA,other,gerss,0
31503,2018-11-15,y1,NA,other,matin,0
31503,2018-11-15,y1,NA,other,tarof,0
31503,2018-11-15,y1,NA,other,ephex,0
31503,2018-11-15,y1,NA,other,lamss,0
31503,2019-05-22,y2,1,soil,soil,0
31503,2019-05-22,y2,1,other,volunteer,0
31503,2019-05-22,y2,1,covercrop,clover,0
31503,2019-05-22,y2,1,covercrop,lolpe,0
31503,2019-05-22,y2,1,covercrop,radish,0
31503,2019-05-22,y2,1,other,senss,0
31503,2019-05-22,y2,1,other,verss,0
31503,2019-05-22,y2,1,other,capbp,0
31503,2019-05-22,y2,1,other,paprh,0
31503,2019-05-22,y2,1,other,cirss,0
31503,2019-05-22,y2,1,other,gerss,0
31503,2019-05-22,y2,1,other,matin,0
31503,2019-05-22,y2,1,other,tarof,0
31503,2019-05-22,y2,1,other,ephex,0
31503,2019-05-22,y2,1,other,lamss,0
31503,2019-05-22,y2,2,soil,soil,0
31503,2019-05-22,y2,2,other,volunteer,0
31503,2019-05-22,y2,2,covercrop,clover,0
31503,2019-05-22,y2,2,covercrop,lolpe,0
31503,2019-05-22,y2,2,covercrop,radish,0
31503,2019-05-22,y2,2,other,senss,0
31503,2019-05-22,y2,2,other,verss,0
31503,2019-05-22,y2,2,other,capbp,0
31503,2019-05-22,y2,2,other,paprh,0
31503,2019-05-22,y2,2,other,cirss,0
31503,2019-05-22,y2,2,other,gerss,0
31503,2019-05-22,y2,2,other,matin,0
31503,2019-05-22,y2,2,other,tarof,0
31503,2019-05-22,y2,2,other,ephex,0
31503,2019-05-22,y2,2,other,lamss,0
31503,2019-05-22,y2,3,soil,soil,0
31503,2019-05-22,y2,3,other,volunteer,0
31503,2019-05-22,y2,3,covercrop,clover,0
31503,2019-05-22,y2,3,covercrop,lolpe,0
31503,2019-05-22,y2,3,covercrop,radish,0
31503,2019-05-22,y2,3,other,senss,0
31503,2019-05-22,y2,3,other,verss,0
31503,2019-05-22,y2,3,other,capbp,0
31503,2019-05-22,y2,3,other,paprh,0
31503,2019-05-22,y2,3,other,cirss,0
31503,2019-05-22,y2,3,other,gerss,0
31503,2019-05-22,y2,3,other,matin,0
31503,2019-05-22,y2,3,other,tarof,0
31503,2019-05-22,y2,3,other,ephex,0
31503,2019-05-22,y2,3,other,lamss,0
31503,2019-08-15,y2,NA,soil,soil,0
31503,2019-08-15,y2,NA,other,volunteer,0
31503,2019-08-15,y2,NA,covercrop,clover,0
31503,2019-08-15,y2,NA,covercrop,lolpe,0
31503,2019-08-15,y2,NA,covercrop,radish,0
31503,2019-08-15,y2,NA,other,senss,0
31503,2019-08-15,y2,NA,other,verss,0
31503,2019-08-15,y2,NA,other,capbp,0
31503,2019-08-15,y2,NA,other,paprh,0
31503,2019-08-15,y2,NA,other,cirss,0
31503,2019-08-15,y2,NA,other,gerss,0
31503,2019-08-15,y2,NA,other,matin,0
31503,2019-08-15,y2,NA,other,tarof,0
31503,2019-08-15,y2,NA,other,ephex,0
31503,2019-08-15,y2,NA,other,lamss,0
31503,2019-11-01,y2,1,soil,soil,31.74603175
31503,2019-11-01,y2,1,other,volunteer,30.15873016
31503,2019-11-01,y2,1,covercrop,clover,0
31503,2019-11-01,y2,1,covercrop,lolpe,0
31503,2019-11-01,y2,1,covercrop,radish,34.92063492
31503,2019-11-01,y2,1,other,senss,0
31503,2019-11-01,y2,1,other,verss,0
31503,2019-11-01,y2,1,other,capbp,0
31503,2019-11-01,y2,1,other,paprh,0
31503,2019-11-01,y2,1,other,cirss,0
31503,2019-11-01,y2,1,other,gerss,0
31503,2019-11-01,y2,1,other,matin,0
31503,2019-11-01,y2,1,other,tarof,3.174603175
31503,2019-11-01,y2,1,other,ephex,0
31503,2019-11-01,y2,1,other,lamss,0
31503,2019-11-01,y2,2,soil,soil,32.8125
31503,2019-11-01,y2,2,other,volunteer,25
31503,2019-11-01,y2,2,covercrop,clover,0
31503,2019-11-01,y2,2,covercrop,lolpe,0
31503,2019-11-01,y2,2,covercrop,radish,35.9375
31503,2019-11-01,y2,2,other,senss,0
31503,2019-11-01,y2,2,other,verss,0
31503,2019-11-01,y2,2,other,capbp,0
31503,2019-11-01,y2,2,other,paprh,0
31503,2019-11-01,y2,2,other,cirss,0
31503,2019-11-01,y2,2,other,gerss,6.25
31503,2019-11-01,y2,2,other,matin,0
31503,2019-11-01,y2,2,other,tarof,0
31503,2019-11-01,y2,2,other,ephex,0
31503,2019-11-01,y2,2,other,lamss,0
31503,2019-11-01,y2,3,soil,soil,34.375
31503,2019-11-01,y2,3,other,volunteer,34.375
31503,2019-11-01,y2,3,covercrop,clover,0
31503,2019-11-01,y2,3,covercrop,lolpe,0
31503,2019-11-01,y2,3,covercrop,radish,29.6875
31503,2019-11-01,y2,3,other,senss,0
31503,2019-11-01,y2,3,other,verss,0
31503,2019-11-01,y2,3,other,capbp,0
31503,2019-11-01,y2,3,other,paprh,0
31503,2019-11-01,y2,3,other,cirss,1.5625
31503,2019-11-01,y2,3,other,gerss,0
31503,2019-11-01,y2,3,other,matin,0
31503,2019-11-01,y2,3,other,tarof,0
31503,2019-11-01,y2,3,other,ephex,0
31503,2019-11-01,y2,3,other,lamss,0
31503,2019-11-13,y2,NA,soil,soil,0
31503,2019-11-13,y2,NA,other,volunteer,0
31503,2019-11-13,y2,NA,covercrop,clover,0
31503,2019-11-13,y2,NA,covercrop,lolpe,0
31503,2019-11-13,y2,NA,covercrop,radish,0
31503,2019-11-13,y2,NA,other,senss,0
31503,2019-11-13,y2,NA,other,verss,0
31503,2019-11-13,y2,NA,other,capbp,0
31503,2019-11-13,y2,NA,other,paprh,0
31503,2019-11-13,y2,NA,other,cirss,0
31503,2019-11-13,y2,NA,other,gerss,0
31503,2019-11-13,y2,NA,other,matin,0
31503,2019-11-13,y2,NA,other,tarof,0
31503,2019-11-13,y2,NA,other,ephex,0
31503,2019-11-13,y2,NA,other,lamss,0
31503,2019-11-13,y2,NA,soil,soil,0
31503,2019-11-13,y2,NA,other,volunteer,0
31503,2019-11-13,y2,NA,covercrop,clover,0
31503,2019-11-13,y2,NA,covercrop,lolpe,0
31503,2019-11-13,y2,NA,covercrop,radish,0
31503,2019-11-13,y2,NA,other,senss,0
31503,2019-11-13,y2,NA,other,verss,0
31503,2019-11-13,y2,NA,other,capbp,0
31503,2019-11-13,y2,NA,other,paprh,0
31503,2019-11-13,y2,NA,other,cirss,0
31503,2019-11-13,y2,NA,other,gerss,0
31503,2019-11-13,y2,NA,other,matin,0
31503,2019-11-13,y2,NA,other,tarof,0
31503,2019-11-13,y2,NA,other,ephex,0
31503,2019-11-13,y2,NA,other,lamss,0
31503,2020-05-27,y2,1,soil,soil,0
31503,2020-05-27,y2,1,other,volunteer,0
31503,2020-05-27,y2,1,covercrop,clover,0
31503,2020-05-27,y2,1,covercrop,lolpe,0
31503,2020-05-27,y2,1,covercrop,radish,0
31503,2020-05-27,y2,1,other,senss,0
31503,2020-05-27,y2,1,other,verss,0
31503,2020-05-27,y2,1,other,capbp,0
31503,2020-05-27,y2,1,other,paprh,0
31503,2020-05-27,y2,1,other,cirss,0
31503,2020-05-27,y2,1,other,gerss,0
31503,2020-05-27,y2,1,other,matin,0
31503,2020-05-27,y2,1,other,tarof,0
31503,2020-05-27,y2,1,other,ephex,0
31503,2020-05-27,y2,1,other,lamss,0
31503,2020-05-27,y2,2,soil,soil,0
31503,2020-05-27,y2,2,other,volunteer,0
31503,2020-05-27,y2,2,covercrop,clover,0
31503,2020-05-27,y2,2,covercrop,lolpe,0
31503,2020-05-27,y2,2,covercrop,radish,0
31503,2020-05-27,y2,2,other,senss,0
31503,2020-05-27,y2,2,other,verss,0
31503,2020-05-27,y2,2,other,capbp,0
31503,2020-05-27,y2,2,other,paprh,0
31503,2020-05-27,y2,2,other,cirss,0
31503,2020-05-27,y2,2,other,gerss,0
31503,2020-05-27,y2,2,other,matin,0
31503,2020-05-27,y2,2,other,tarof,0
31503,2020-05-27,y2,2,other,ephex,0
31503,2020-05-27,y2,2,other,lamss,0
31503,2020-05-27,y2,3,soil,soil,0
31503,2020-05-27,y2,3,other,volunteer,0
31503,2020-05-27,y2,3,covercrop,clover,0
31503,2020-05-27,y2,3,covercrop,lolpe,0
31503,2020-05-27,y2,3,covercrop,radish,0
31503,2020-05-27,y2,3,other,senss,0
31503,2020-05-27,y2,3,other,verss,0
31503,2020-05-27,y2,3,other,capbp,0
31503,2020-05-27,y2,3,other,paprh,0
31503,2020-05-27,y2,3,other,cirss,0
31503,2020-05-27,y2,3,other,gerss,0
31503,2020-05-27,y2,3,other,matin,0
31503,2020-05-27,y2,3,other,tarof,0
31503,2020-05-27,y2,3,other,ephex,0
31503,2020-05-27,y2,3,other,lamss,0
31503,2020-08-24,y2,NA,soil,soil,0
31503,2020-08-24,y2,NA,other,volunteer,0
31503,2020-08-24,y2,NA,covercrop,clover,0
31503,2020-08-24,y2,NA,covercrop,lolpe,0
31503,2020-08-24,y2,NA,covercrop,radish,0
31503,2020-08-24,y2,NA,other,senss,0
31503,2020-08-24,y2,NA,other,verss,0
31503,2020-08-24,y2,NA,other,capbp,0
31503,2020-08-24,y2,NA,other,paprh,0
31503,2020-08-24,y2,NA,other,cirss,0
31503,2020-08-24,y2,NA,other,gerss,0
31503,2020-08-24,y2,NA,other,matin,0
31503,2020-08-24,y2,NA,other,tarof,0
31503,2020-08-24,y2,NA,other,ephex,0
31503,2020-08-24,y2,NA,other,lamss,0
31504,2018-08-08,y1,NA,soil,soil,0
31504,2018-08-08,y1,NA,other,volunteer,0
31504,2018-08-08,y1,NA,covercrop,clover,0
31504,2018-08-08,y1,NA,covercrop,lolpe,0
31504,2018-08-08,y1,NA,covercrop,radish,0
31504,2018-08-08,y1,NA,other,senss,0
31504,2018-08-08,y1,NA,other,verss,0
31504,2018-08-08,y1,NA,other,capbp,0
31504,2018-08-08,y1,NA,other,paprh,0
31504,2018-08-08,y1,NA,other,cirss,0
31504,2018-08-08,y1,NA,other,gerss,0
31504,2018-08-08,y1,NA,other,matin,0
31504,2018-08-08,y1,NA,other,tarof,0
31504,2018-08-08,y1,NA,other,ephex,0
31504,2018-08-08,y1,NA,other,lamss,0
31504,2018-11-09,y1,1,soil,soil,15.94
31504,2018-11-09,y1,1,other,volunteer,56.52
31504,2018-11-09,y1,1,covercrop,clover,0
31504,2018-11-09,y1,1,covercrop,lolpe,16.67
31504,2018-11-09,y1,1,covercrop,radish,1.45
31504,2018-11-09,y1,1,other,senss,0
31504,2018-11-09,y1,1,other,verss,0
31504,2018-11-09,y1,1,other,capbp,0
31504,2018-11-09,y1,1,other,paprh,0
31504,2018-11-09,y1,1,other,cirss,6.52
31504,2018-11-09,y1,1,other,gerss,0
31504,2018-11-09,y1,1,other,matin,0
31504,2018-11-09,y1,1,other,tarof,2.9
31504,2018-11-09,y1,1,other,ephex,0
31504,2018-11-09,y1,1,other,lamss,0
31504,2018-11-09,y1,2,soil,soil,17.36
31504,2018-11-09,y1,2,other,volunteer,61.98
31504,2018-11-09,y1,2,covercrop,clover,0
31504,2018-11-09,y1,2,covercrop,lolpe,5.79
31504,2018-11-09,y1,2,covercrop,radish,14.88
31504,2018-11-09,y1,2,other,senss,0
31504,2018-11-09,y1,2,other,verss,0
31504,2018-11-09,y1,2,other,capbp,0
31504,2018-11-09,y1,2,other,paprh,0
31504,2018-11-09,y1,2,other,cirss,0
31504,2018-11-09,y1,2,other,gerss,0
31504,2018-11-09,y1,2,other,matin,0
31504,2018-11-09,y1,2,other,tarof,0
31504,2018-11-09,y1,2,other,ephex,0
31504,2018-11-09,y1,2,other,lamss,0
31504,2018-11-09,y1,3,soil,soil,27.34
31504,2018-11-09,y1,3,other,volunteer,48.92
31504,2018-11-09,y1,3,covercrop,clover,0
31504,2018-11-09,y1,3,covercrop,lolpe,2.16
31504,2018-11-09,y1,3,covercrop,radish,21.58
31504,2018-11-09,y1,3,other,senss,0
31504,2018-11-09,y1,3,other,verss,0
31504,2018-11-09,y1,3,other,capbp,0
31504,2018-11-09,y1,3,other,paprh,0
31504,2018-11-09,y1,3,other,cirss,0
31504,2018-11-09,y1,3,other,gerss,0
31504,2018-11-09,y1,3,other,matin,0
31504,2018-11-09,y1,3,other,tarof,0
31504,2018-11-09,y1,3,other,ephex,0
31504,2018-11-09,y1,3,other,lamss,0
31504,2018-11-15,y1,NA,soil,soil,0
31504,2018-11-15,y1,NA,other,volunteer,0
31504,2018-11-15,y1,NA,covercrop,clover,0
31504,2018-11-15,y1,NA,covercrop,lolpe,0
31504,2018-11-15,y1,NA,covercrop,radish,0
31504,2018-11-15,y1,NA,other,senss,0
31504,2018-11-15,y1,NA,other,verss,0
31504,2018-11-15,y1,NA,other,capbp,0
31504,2018-11-15,y1,NA,other,paprh,0
31504,2018-11-15,y1,NA,other,cirss,0
31504,2018-11-15,y1,NA,other,gerss,0
31504,2018-11-15,y1,NA,other,matin,0
31504,2018-11-15,y1,NA,other,tarof,0
31504,2018-11-15,y1,NA,other,ephex,0
31504,2018-11-15,y1,NA,other,lamss,0
31504,2018-11-15,y1,NA,soil,soil,0
31504,2018-11-15,y1,NA,other,volunteer,0
31504,2018-11-15,y1,NA,covercrop,clover,0
31504,2018-11-15,y1,NA,covercrop,lolpe,0
31504,2018-11-15,y1,NA,covercrop,radish,0
31504,2018-11-15,y1,NA,other,senss,0
31504,2018-11-15,y1,NA,other,verss,0
31504,2018-11-15,y1,NA,other,capbp,0
31504,2018-11-15,y1,NA,other,paprh,0
31504,2018-11-15,y1,NA,other,cirss,0
31504,2018-11-15,y1,NA,other,gerss,0
31504,2018-11-15,y1,NA,other,matin,0
31504,2018-11-15,y1,NA,other,tarof,0
31504,2018-11-15,y1,NA,other,ephex,0
31504,2018-11-15,y1,NA,other,lamss,0
31504,2018-11-15,y1,NA,soil,soil,0
31504,2018-11-15,y1,NA,other,volunteer,0
31504,2018-11-15,y1,NA,covercrop,clover,0
31504,2018-11-15,y1,NA,covercrop,lolpe,0
31504,2018-11-15,y1,NA,covercrop,radish,0
31504,2018-11-15,y1,NA,other,senss,0
31504,2018-11-15,y1,NA,other,verss,0
31504,2018-11-15,y1,NA,other,capbp,0
31504,2018-11-15,y1,NA,other,paprh,0
31504,2018-11-15,y1,NA,other,cirss,0
31504,2018-11-15,y1,NA,other,gerss,0
31504,2018-11-15,y1,NA,other,matin,0
31504,2018-11-15,y1,NA,other,tarof,0
31504,2018-11-15,y1,NA,other,ephex,0
31504,2018-11-15,y1,NA,other,lamss,0
31504,2019-05-22,y2,1,soil,soil,0
31504,2019-05-22,y2,1,other,volunteer,0
31504,2019-05-22,y2,1,covercrop,clover,0
31504,2019-05-22,y2,1,covercrop,lolpe,0
31504,2019-05-22,y2,1,covercrop,radish,0
31504,2019-05-22,y2,1,other,senss,0
31504,2019-05-22,y2,1,other,verss,0
31504,2019-05-22,y2,1,other,capbp,0
31504,2019-05-22,y2,1,other,paprh,0
31504,2019-05-22,y2,1,other,cirss,0
31504,2019-05-22,y2,1,other,gerss,0
31504,2019-05-22,y2,1,other,matin,0
31504,2019-05-22,y2,1,other,tarof,0
31504,2019-05-22,y2,1,other,ephex,0
31504,2019-05-22,y2,1,other,lamss,0
31504,2019-05-22,y2,2,soil,soil,0
31504,2019-05-22,y2,2,other,volunteer,0
31504,2019-05-22,y2,2,covercrop,clover,0
31504,2019-05-22,y2,2,covercrop,lolpe,0
31504,2019-05-22,y2,2,covercrop,radish,0
31504,2019-05-22,y2,2,other,senss,0
31504,2019-05-22,y2,2,other,verss,0
31504,2019-05-22,y2,2,other,capbp,0
31504,2019-05-22,y2,2,other,paprh,0
31504,2019-05-22,y2,2,other,cirss,0
31504,2019-05-22,y2,2,other,gerss,0
31504,2019-05-22,y2,2,other,matin,0
31504,2019-05-22,y2,2,other,tarof,0
31504,2019-05-22,y2,2,other,ephex,0
31504,2019-05-22,y2,2,other,lamss,0
31504,2019-05-22,y2,3,soil,soil,0
31504,2019-05-22,y2,3,other,volunteer,0
31504,2019-05-22,y2,3,covercrop,clover,0
31504,2019-05-22,y2,3,covercrop,lolpe,0
31504,2019-05-22,y2,3,covercrop,radish,0
31504,2019-05-22,y2,3,other,senss,0
31504,2019-05-22,y2,3,other,verss,0
31504,2019-05-22,y2,3,other,capbp,0
31504,2019-05-22,y2,3,other,paprh,0
31504,2019-05-22,y2,3,other,cirss,0
31504,2019-05-22,y2,3,other,gerss,0
31504,2019-05-22,y2,3,other,matin,0
31504,2019-05-22,y2,3,other,tarof,0
31504,2019-05-22,y2,3,other,ephex,0
31504,2019-05-22,y2,3,other,lamss,0
31504,2019-08-15,y2,NA,soil,soil,0
31504,2019-08-15,y2,NA,other,volunteer,0
31504,2019-08-15,y2,NA,covercrop,clover,0
31504,2019-08-15,y2,NA,covercrop,lolpe,0
31504,2019-08-15,y2,NA,covercrop,radish,0
31504,2019-08-15,y2,NA,other,senss,0
31504,2019-08-15,y2,NA,other,verss,0
31504,2019-08-15,y2,NA,other,capbp,0
31504,2019-08-15,y2,NA,other,paprh,0
31504,2019-08-15,y2,NA,other,cirss,0
31504,2019-08-15,y2,NA,other,gerss,0
31504,2019-08-15,y2,NA,other,matin,0
31504,2019-08-15,y2,NA,other,tarof,0
31504,2019-08-15,y2,NA,other,ephex,0
31504,2019-08-15,y2,NA,other,lamss,0
31504,2019-11-01,y2,1,soil,soil,59.375
31504,2019-11-01,y2,1,other,volunteer,17.1875
31504,2019-11-01,y2,1,covercrop,clover,0
31504,2019-11-01,y2,1,covercrop,lolpe,1.5625
31504,2019-11-01,y2,1,covercrop,radish,10.9375
31504,2019-11-01,y2,1,other,senss,0
31504,2019-11-01,y2,1,other,verss,0
31504,2019-11-01,y2,1,other,capbp,0
31504,2019-11-01,y2,1,other,paprh,0
31504,2019-11-01,y2,1,other,cirss,7.8125
31504,2019-11-01,y2,1,other,gerss,0
31504,2019-11-01,y2,1,other,matin,0
31504,2019-11-01,y2,1,other,tarof,3.125
31504,2019-11-01,y2,1,other,ephex,0
31504,2019-11-01,y2,1,other,lamss,0
31504,2019-11-01,y2,2,soil,soil,43.75
31504,2019-11-01,y2,2,other,volunteer,26.5625
31504,2019-11-01,y2,2,covercrop,clover,0
31504,2019-11-01,y2,2,covercrop,lolpe,0
31504,2019-11-01,y2,2,covercrop,radish,20.3125
31504,2019-11-01,y2,2,other,senss,0
31504,2019-11-01,y2,2,other,verss,0
31504,2019-11-01,y2,2,other,capbp,0
31504,2019-11-01,y2,2,other,paprh,0
31504,2019-11-01,y2,2,other,cirss,6.25
31504,2019-11-01,y2,2,other,gerss,0
31504,2019-11-01,y2,2,other,matin,0
31504,2019-11-01,y2,2,other,tarof,3.125
31504,2019-11-01,y2,2,other,ephex,0
31504,2019-11-01,y2,2,other,lamss,0
31504,2019-11-01,y2,3,soil,soil,37.5
31504,2019-11-01,y2,3,other,volunteer,32.8125
31504,2019-11-01,y2,3,covercrop,clover,0
31504,2019-11-01,y2,3,covercrop,lolpe,4.6875
31504,2019-11-01,y2,3,covercrop,radish,23.4375
31504,2019-11-01,y2,3,other,senss,0
31504,2019-11-01,y2,3,other,verss,0
31504,2019-11-01,y2,3,other,capbp,0
31504,2019-11-01,y2,3,other,paprh,0
31504,2019-11-01,y2,3,other,cirss,0
31504,2019-11-01,y2,3,other,gerss,0
31504,2019-11-01,y2,3,other,matin,0
31504,2019-11-01,y2,3,other,tarof,1.5625
31504,2019-11-01,y2,3,other,ephex,0
31504,2019-11-01,y2,3,other,lamss,0
31504,2019-11-13,y2,NA,soil,soil,0
31504,2019-11-13,y2,NA,other,volunteer,0
31504,2019-11-13,y2,NA,covercrop,clover,0
31504,2019-11-13,y2,NA,covercrop,lolpe,0
31504,2019-11-13,y2,NA,covercrop,radish,0
31504,2019-11-13,y2,NA,other,senss,0
31504,2019-11-13,y2,NA,other,verss,0
31504,2019-11-13,y2,NA,other,capbp,0
31504,2019-11-13,y2,NA,other,paprh,0
31504,2019-11-13,y2,NA,other,cirss,0
31504,2019-11-13,y2,NA,other,gerss,0
31504,2019-11-13,y2,NA,other,matin,0
31504,2019-11-13,y2,NA,other,tarof,0
31504,2019-11-13,y2,NA,other,ephex,0
31504,2019-11-13,y2,NA,other,lamss,0
31504,2019-11-13,y2,NA,soil,soil,0
31504,2019-11-13,y2,NA,other,volunteer,0
31504,2019-11-13,y2,NA,covercrop,clover,0
31504,2019-11-13,y2,NA,covercrop,lolpe,0
31504,2019-11-13,y2,NA,covercrop,radish,0
31504,2019-11-13,y2,NA,other,senss,0
31504,2019-11-13,y2,NA,other,verss,0
31504,2019-11-13,y2,NA,other,capbp,0
31504,2019-11-13,y2,NA,other,paprh,0
31504,2019-11-13,y2,NA,other,cirss,0
31504,2019-11-13,y2,NA,other,gerss,0
31504,2019-11-13,y2,NA,other,matin,0
31504,2019-11-13,y2,NA,other,tarof,0
31504,2019-11-13,y2,NA,other,ephex,0
31504,2019-11-13,y2,NA,other,lamss,0
31504,2020-05-27,y2,1,soil,soil,0
31504,2020-05-27,y2,1,other,volunteer,0
31504,2020-05-27,y2,1,covercrop,clover,0
31504,2020-05-27,y2,1,covercrop,lolpe,0
31504,2020-05-27,y2,1,covercrop,radish,0
31504,2020-05-27,y2,1,other,senss,0
31504,2020-05-27,y2,1,other,verss,0
31504,2020-05-27,y2,1,other,capbp,0
31504,2020-05-27,y2,1,other,paprh,0
31504,2020-05-27,y2,1,other,cirss,0
31504,2020-05-27,y2,1,other,gerss,0
31504,2020-05-27,y2,1,other,matin,0
31504,2020-05-27,y2,1,other,tarof,0
31504,2020-05-27,y2,1,other,ephex,0
31504,2020-05-27,y2,1,other,lamss,0
31504,2020-05-27,y2,2,soil,soil,0
31504,2020-05-27,y2,2,other,volunteer,0
31504,2020-05-27,y2,2,covercrop,clover,0
31504,2020-05-27,y2,2,covercrop,lolpe,0
31504,2020-05-27,y2,2,covercrop,radish,0
31504,2020-05-27,y2,2,other,senss,0
31504,2020-05-27,y2,2,other,verss,0
31504,2020-05-27,y2,2,other,capbp,0
31504,2020-05-27,y2,2,other,paprh,0
31504,2020-05-27,y2,2,other,cirss,0
31504,2020-05-27,y2,2,other,gerss,0
31504,2020-05-27,y2,2,other,matin,0
31504,2020-05-27,y2,2,other,tarof,0
31504,2020-05-27,y2,2,other,ephex,0
31504,2020-05-27,y2,2,other,lamss,0
31504,2020-05-27,y2,3,soil,soil,0
31504,2020-05-27,y2,3,other,volunteer,0
31504,2020-05-27,y2,3,covercrop,clover,0
31504,2020-05-27,y2,3,covercrop,lolpe,0
31504,2020-05-27,y2,3,covercrop,radish,0
31504,2020-05-27,y2,3,other,senss,0
31504,2020-05-27,y2,3,other,verss,0
31504,2020-05-27,y2,3,other,capbp,0
31504,2020-05-27,y2,3,other,paprh,0
31504,2020-05-27,y2,3,other,cirss,0
31504,2020-05-27,y2,3,other,gerss,0
31504,2020-05-27,y2,3,other,matin,0
31504,2020-05-27,y2,3,other,tarof,0
31504,2020-05-27,y2,3,other,ephex,0
31504,2020-05-27,y2,3,other,lamss,0
31504,2020-08-24,y2,NA,soil,soil,0
31504,2020-08-24,y2,NA,other,volunteer,0
31504,2020-08-24,y2,NA,covercrop,clover,0
31504,2020-08-24,y2,NA,covercrop,lolpe,0
31504,2020-08-24,y2,NA,covercrop,radish,0
31504,2020-08-24,y2,NA,other,senss,0
31504,2020-08-24,y2,NA,other,verss,0
31504,2020-08-24,y2,NA,other,capbp,0
31504,2020-08-24,y2,NA,other,paprh,0
31504,2020-08-24,y2,NA,other,cirss,0
31504,2020-08-24,y2,NA,other,gerss,0
31504,2020-08-24,y2,NA,other,matin,0
31504,2020-08-24,y2,NA,other,tarof,0
31504,2020-08-24,y2,NA,other,ephex,0
31504,2020-08-24,y2,NA,other,lamss,0
31505,2018-08-08,y1,NA,soil,soil,0
31505,2018-08-08,y1,NA,other,volunteer,0
31505,2018-08-08,y1,NA,covercrop,clover,0
31505,2018-08-08,y1,NA,covercrop,lolpe,0
31505,2018-08-08,y1,NA,covercrop,radish,0
31505,2018-08-08,y1,NA,other,senss,0
31505,2018-08-08,y1,NA,other,verss,0
31505,2018-08-08,y1,NA,other,capbp,0
31505,2018-08-08,y1,NA,other,paprh,0
31505,2018-08-08,y1,NA,other,cirss,0
31505,2018-08-08,y1,NA,other,gerss,0
31505,2018-08-08,y1,NA,other,matin,0
31505,2018-08-08,y1,NA,other,tarof,0
31505,2018-08-08,y1,NA,other,ephex,0
31505,2018-08-08,y1,NA,other,lamss,0
31505,2018-11-09,y1,1,soil,soil,26.05
31505,2018-11-09,y1,1,other,volunteer,73.95
31505,2018-11-09,y1,1,covercrop,clover,0
31505,2018-11-09,y1,1,covercrop,lolpe,0
31505,2018-11-09,y1,1,covercrop,radish,0
31505,2018-11-09,y1,1,other,senss,0
31505,2018-11-09,y1,1,other,verss,0
31505,2018-11-09,y1,1,other,capbp,0
31505,2018-11-09,y1,1,other,paprh,0
31505,2018-11-09,y1,1,other,cirss,0
31505,2018-11-09,y1,1,other,gerss,0
31505,2018-11-09,y1,1,other,matin,0
31505,2018-11-09,y1,1,other,tarof,0
31505,2018-11-09,y1,1,other,ephex,0
31505,2018-11-09,y1,1,other,lamss,0
31505,2018-11-09,y1,2,soil,soil,24.37
31505,2018-11-09,y1,2,other,volunteer,75.63
31505,2018-11-09,y1,2,covercrop,clover,0
31505,2018-11-09,y1,2,covercrop,lolpe,0
31505,2018-11-09,y1,2,covercrop,radish,0
31505,2018-11-09,y1,2,other,senss,0
31505,2018-11-09,y1,2,other,verss,0
31505,2018-11-09,y1,2,other,capbp,0
31505,2018-11-09,y1,2,other,paprh,0
31505,2018-11-09,y1,2,other,cirss,0
31505,2018-11-09,y1,2,other,gerss,0
31505,2018-11-09,y1,2,other,matin,0
31505,2018-11-09,y1,2,other,tarof,0
31505,2018-11-09,y1,2,other,ephex,0
31505,2018-11-09,y1,2,other,lamss,0
31505,2018-11-09,y1,3,soil,soil,23.02
31505,2018-11-09,y1,3,other,volunteer,76.98
31505,2018-11-09,y1,3,covercrop,clover,0
31505,2018-11-09,y1,3,covercrop,lolpe,0
31505,2018-11-09,y1,3,covercrop,radish,0
31505,2018-11-09,y1,3,other,senss,0
31505,2018-11-09,y1,3,other,verss,0
31505,2018-11-09,y1,3,other,capbp,0
31505,2018-11-09,y1,3,other,paprh,0
31505,2018-11-09,y1,3,other,cirss,0
